date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:01:49	7222/7222	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:16%20GMT	https://www.egtdubai.com/dgcouplingimg21.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg21.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:01:55	6615/6615	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:18%20GMT	https://www.egtdubai.com/dgcouplingimg22.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg22.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:01:59	5170/5170	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:20%20GMT	https://www.egtdubai.com/dgcouplingimg23.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg23.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:02:04	6119/6119	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:22%20GMT	https://www.egtdubai.com/dgcouplingimg24.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg24.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:02:10	34648/34648	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:12:01%20GMT	https://www.egtdubai.com/images/manntek_03.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/manntek_03.jpg	(from https://www.egtdubai.com/sbcoupling.php)
14:02:14	1719/1719	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:25:50%20GMT	https://www.egtdubai.com/mantekheading3.gif	F:/zzzzzgt/EGT/www.egtdubai.com/mantekheading3.gif	(from https://www.egtdubai.com/sbcoupling.php)
14:02:21	11846/11846	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:30:46%20GMT	https://www.egtdubai.com/sbcouplingimg1.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/sbcouplingimg1.jpg	(from https://www.egtdubai.com/sbcoupling.php)
14:02:27	16026/16026	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:30:48%20GMT	https://www.egtdubai.com/sbcouplingimg2.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/sbcouplingimg2.jpg	(from https://www.egtdubai.com/sbcoupling.php)
14:02:34	39377/39377	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:12:14%20GMT	https://www.egtdubai.com/images/other.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/other.jpg	(from https://www.egtdubai.com/product11.php)
14:02:38	1054/1054	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:22:37%20GMT	https://www.egtdubai.com/heading18.gif	F:/zzzzzgt/EGT/www.egtdubai.com/heading18.gif	(from https://www.egtdubai.com/product11.php)
14:02:43	45303/45303	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:28:37%20GMT	https://www.egtdubai.com/pro26.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/pro26.jpg	(from https://www.egtdubai.com/product11.php)
14:02:48	10297/10297	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:19:52%20GMT	https://www.egtdubai.com/egt_otherproducts_01.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/egt_otherproducts_01.jpg	(from https://www.egtdubai.com/product11.php)
14:02:51	3408/3408	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:31:47%20GMT	https://www.egtdubai.com/shade_plogo9b.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/shade_plogo9b.jpg	(from https://www.egtdubai.com/product11.php)
14:02:55	36359/36359	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:28:46%20GMT	https://www.egtdubai.com/pro28.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/pro28.jpg	(from https://www.egtdubai.com/product11.php)
14:02:59	120425/120425	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:28:42%20GMT	https://www.egtdubai.com/pro27.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/pro27.jpg	(from https://www.egtdubai.com/product11.php)
14:03:02	46550/46550	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:10:29%20GMT	https://www.egtdubai.com/images/america.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/america.jpg	(from https://www.egtdubai.com/product7.php)
14:03:05	1260/1260	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:22:25%20GMT	https://www.egtdubai.com/heading12.gif	F:/zzzzzgt/EGT/www.egtdubai.com/heading12.gif	(from https://www.egtdubai.com/product7.php)
14:03:09	3582/3582	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:31:31%20GMT	https://www.egtdubai.com/shade_plogo3.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/shade_plogo3.jpg	(from https://www.egtdubai.com/product7.php)
14:03:27	114428/114428	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:28:08%20GMT	https://www.egtdubai.com/pro19.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/pro19.jpg	(from https://www.egtdubai.com/product7.php)
14:03:33	5127/5127	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:56%20GMT	https://www.egtdubai.com/eaton1.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton1.jpg	(from https://www.egtdubai.com/product120.php)
14:03:38	5929/5929	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:11%20GMT	https://www.egtdubai.com/eaton2.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton2.jpg	(from https://www.egtdubai.com/product120.php)
14:03:43	4401/4401	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:13%20GMT	https://www.egtdubai.com/eaton3.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton3.jpg	(from https://www.egtdubai.com/product120.php)
14:03:48	5901/5901	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:15%20GMT	https://www.egtdubai.com/eaton4.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton4.jpg	(from https://www.egtdubai.com/product120.php)
14:03:52	7885/7885	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:17%20GMT	https://www.egtdubai.com/eaton5.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton5.jpg	(from https://www.egtdubai.com/product120.php)
14:03:56	4838/4838	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:19%20GMT	https://www.egtdubai.com/eaton6.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton6.jpg	(from https://www.egtdubai.com/product120.php)
14:04:00	5715/5715	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:21%20GMT	https://www.egtdubai.com/eaton7.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton7.jpg	(from https://www.egtdubai.com/product120.php)
14:04:04	5993/5993	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:23%20GMT	https://www.egtdubai.com/eaton8.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton8.jpg	(from https://www.egtdubai.com/product120.php)
14:04:08	6143/6143	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:25%20GMT	https://www.egtdubai.com/eaton9.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton9.jpg	(from https://www.egtdubai.com/product120.php)
14:04:14	7093/7093	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:59%20GMT	https://www.egtdubai.com/eaton10.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton10.jpg	(from https://www.egtdubai.com/product120.php)
14:04:20	6207/6207	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:01%20GMT	https://www.egtdubai.com/eaton11.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton11.jpg	(from https://www.egtdubai.com/product120.php)
14:04:24	5803/5803	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:03%20GMT	https://www.egtdubai.com/eaton12.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton12.jpg	(from https://www.egtdubai.com/product120.php)
14:04:28	4783/4783	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:05%20GMT	https://www.egtdubai.com/eaton13.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton13.jpg	(from https://www.egtdubai.com/product120.php)
14:04:33	7916/7916	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:07%20GMT	https://www.egtdubai.com/eaton14.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton14.jpg	(from https://www.egtdubai.com/product120.php)
14:04:39	7375/7375	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:18:09%20GMT	https://www.egtdubai.com/eaton15.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/eaton15.jpg	(from https://www.egtdubai.com/product120.php)
